customer_id,revenue,transactions,tenure_days
1066684,314.89,83,866
1066685,152.99,9,238
1066686,325.11,46,89
1066687,3071.65,41,1295
1066688,504.86,99,1091
1066689,1902.52,4,849
1066690,25.42,23,622
1066691,266.87,65,749
1066692,655.35,50,1310
1066693,389.17,47,716
1066694,453.97,26,1416
1066695,153.47,97,239
1066696,1046.87,49,1567
1066697,35.84,16,739
1066698,204.48,76,1761
1066699,284.02,51,79
1066700,123.05,85,1663
1066701,253.03,11,1426
1066702,23.16,21,787
1066703,51.64,95,1438
1066704,1123.59,53,714
1066705,327.7,95,643
1066706,155.31,54,565
1066707,792.91,67,1742
1066708,1292.87,41,1308
1066709,2146.67,56,146
1066710,25.42,31,1342
1066711,1286.19,13,412
1066712,60.75,77,1541
1066713,351.42,68,981
1066714,509.58,12,161
1066715,1686.91,8,985
1066716,429.73,95,967
1066717,341.99,73,1195
1066718,89.54,58,57
1066719,32.29,9,1413
1066720,86.78,13,1401
1066721,1323.35,89,1656
1066722,254.52,31,228
1066723,1796.33,87,1640
1066724,103.45,97,1790
1066725,627.94,43,393
1066726,299.26,61,911
1066727,1157.84,54,827
1066728,187.17,50,1385
1066729,209.98,21,1531
1066730,1054.2,87,84
1066731,19.93,71,1257
1066732,206.07,2,1091
1066733,33.34,3,1213
1066734,236.19,23,515
1066735,147.75,65,1572
1066736,504.06,67,1681
1066737,428.15,91,230
1066738,173.69,20,590
1066739,77.16,14,962
1066740,268.81,49,1385
1066741,1171.51,18,326
1066742,75.46,70,910
1066743,40.29,56,416
1066744,26.79,55,1398
1066745,38.8,49,597
1066746,242.57,88,1380
1066747,45.31,70,640
1066748,156.03,71,1303
1066749,425.8,33,772
1066750,19.02,13,1252
1066751,799.66,8,283
1066752,1356.87,11,822
1066753,2292.74,65,635
1066754,1434.92,75,1218
1066755,4425.96,9,328
1066756,322.49,89,1062
1066757,643.68,1,1177
1066758,181.02,66,246
1066759,542.04,71,340
1066760,288.58,20,1364
1066761,33.26,91,1386
1066762,40.24,18,147
1066763,2144.77,89,1596
1066764,294.76,64,1531
1066765,1345.33,22,159
1066766,123.95,26,1629
1066767,83.85,70,1764
1066768,220.75,20,470
1066769,627.8,98,1050
1066770,1300.5,87,559
1066771,305.96,66,645
1066772,536.13,10,1518
1066773,205.95,65,1360
1066774,1403.87,83,351
1066775,1429.72,13,557
1066776,95.36,64,75
1066777,387.49,72,812
1066778,74.09,97,1593
1066779,651.66,13,1229
1066780,152.44,67,467
1066781,94.0,3,703
1066782,21.16,71,1796
1066783,897.49,5,365
1066784,308.39,54,1674
1066785,330.73,42,787
1066786,663.93,85,1417
1066787,98.08,27,1577
1066788,81.3,71,349
1066789,473.04,27,326
1066790,982.15,20,1213
1066791,463.37,9,431
1066792,1674.6,63,1705
1066793,481.68,60,707
1066794,451.16,13,185
1066795,656.33,6,885
1066796,185.25,3,113
1066797,55.09,84,634
1066798,250.34,14,647
1066799,576.29,5,1779
1066800,87.24,83,1063
1066801,45.27,6,377
1066802,102.39,55,246
1066803,1214.9,8,1627
1066804,443.54,60,350
1066805,210.36,49,1470
1066806,76.61,18,1375
1066807,340.48,61,1361
1066808,305.57,11,912
1066809,423.06,60,57
1066810,4939.37,80,718
1066811,442.59,72,127
1066812,106.39,83,1602
1066813,46.43,56,1230
1066814,125.03,15,527
1066815,141.42,79,760
1066816,661.52,6,583
1066817,116.54,34,349
1066818,74.42,24,968
1066819,466.68,48,648
1066820,116.43,87,602
1066821,488.76,32,336
1066822,88.66,72,552
1066823,138.89,4,877
1066824,121.71,74,790
1066825,400.85,24,1344
1066826,205.88,93,1081
1066827,56.49,17,847
1066828,51.09,98,527
1066829,167.48,63,1305
1066830,44.77,54,1216
1066831,148.85,4,1677
1066832,332.84,56,542
1066833,59.21,84,1212
1066834,677.29,83,1646
1066835,1287.31,75,874
1066836,898.01,47,1562
1066837,545.98,36,1715
1066838,405.94,6,1467
1066839,326.31,78,1224
1066840,381.43,70,1346
1066841,118.39,71,344
1066842,237.44,97,775
1066843,292.46,1,973
1066844,528.09,33,1263
1066845,36.3,52,965
1066846,315.2,42,1695
1066847,875.1,91,735
1066848,118.75,87,1239
1066849,214.57,91,298
1066850,26.15,48,1219
1066851,264.98,80,870
1066852,41.0,58,1579
1066853,125.96,78,953
1066854,230.76,10,596
1066855,118.13,33,1306
1066856,200.97,98,1175
1066857,382.97,38,261
1066858,233.68,59,532
1066859,289.89,29,679
1066860,25.95,55,1407
1066861,202.52,27,1530
1066862,17.04,20,1278
1066863,152.16,75,670
1066864,2229.25,36,1615
1066865,752.79,9,1261
1066866,44.12,77,624
1066867,127.51,77,40
1066868,198.11,64,1775
1066869,449.34,28,621
1066870,679.06,91,1316
1066871,1728.96,29,1347
1066872,77.84,82,851
1066873,317.85,9,443
1066874,29.49,82,1212
1066875,400.12,50,651
1066876,441.95,31,470
1066877,250.65,94,1290
1066878,536.08,2,1293
1066879,87.06,40,614
1066880,50.23,55,309
1066881,78.19,82,448
1066882,381.47,60,1010
1066883,1179.25,86,128
1066884,87.34,50,185
1066885,107.76,15,1287
1066886,280.99,56,1648
1066887,15297.66,38,883
1066888,143.0,82,239
1066889,778.1,26,1339
1066890,197.5,86,1765
1066891,127.94,45,1518
1066892,49.64,11,1314
1066893,169.91,78,1455
1066894,677.99,94,1285
1066895,86.16,11,859
1066896,274.68,6,546
1066897,87.84,16,1039
1066898,148.24,15,335
1066899,39.75,88,834
1066900,3951.65,86,1408
1066901,353.44,60,75
1066902,165.38,31,444
1066903,1151.61,45,557
1066904,219.51,41,607
1066905,424.52,96,219
1066906,1595.58,1,889
1066907,1434.34,87,1602
1066908,62.04,88,1466
1066909,248.45,67,479
1066910,1132.86,89,991
1066911,66.85,74,1023
1066912,179.59,3,140
1066913,171.89,46,1054
1066914,446.44,55,345
1066915,641.0,19,1650
1066916,972.7,38,200
1066917,270.21,78,639
1066918,70.18,98,1483
1066919,159.89,66,178
1066920,68.76,8,996
1066921,107.93,63,57
1066922,572.91,24,369
1066923,43.73,69,889
1066924,126.05,23,250
1066925,712.62,65,1540
1066926,556.38,44,1623
1066927,93.43,31,236
1066928,83.11,11,1056
1066929,1620.54,27,450
1066930,383.66,68,811
1066931,92.25,13,988
1066932,232.92,86,702
1066933,901.25,23,1099
1066934,83.69,36,549
1066935,81.63,9,853
1066936,318.85,42,1379
1066937,48.29,40,994
1066938,109.08,48,1562
1066939,145.18,95,200
1066940,10.09,85,1411
1066941,270.36,53,1591
1066942,510.32,97,855
1066943,2540.95,7,277
1066944,500.73,98,237
1066945,71.43,29,900
1066946,142.28,60,313
1066947,2283.39,38,492
1066948,421.85,58,839
1066949,860.71,7,1645
1066950,122.97,47,1197
1066951,188.79,49,1686
1066952,225.25,61,1617
1066953,738.35,37,46
1066954,146.33,35,1666
1066955,504.34,59,250
1066956,244.49,19,438
1066957,57.07,29,279
1066958,243.85,63,1709
1066959,920.65,82,1642
1066960,246.49,35,704
1066961,164.95,82,836
1066962,1350.81,81,399
1066963,390.67,32,653
1066964,46.62,95,1770
1066965,173.01,77,458
1066966,337.45,23,1720
1066967,324.54,6,381
1066968,451.76,35,969
1066969,201.62,26,315
1066970,189.76,27,783
1066971,248.86,19,245
1066972,634.84,13,1641
1066973,107.63,17,35
1066974,224.42,8,431
1066975,329.48,40,1695
1066976,128.28,71,1160
1066977,426.19,35,318
1066978,371.93,24,769
1066979,20.44,38,915
1066980,254.85,57,1438
1066981,1340.38,89,803
1066982,1474.01,48,658
1066983,555.0,49,1209
1066984,1123.28,41,1486
1066985,203.65,80,1679
1066986,484.66,12,950
1066987,297.85,21,1590
1066988,545.9,7,34
1066989,2239.01,77,1753
1066990,814.67,31,619
1066991,162.23,69,1098
1066992,1630.13,79,1585
1066993,329.49,50,245
1066994,534.96,16,934
1066995,184.33,23,749
1066996,592.79,41,652
1066997,394.96,27,741
1066998,951.49,42,843
1066999,133.91,38,488
1067000,765.67,44,375
1067001,13.11,33,40
1067002,116.85,64,310
1067003,48.7,89,1130
1067004,366.83,44,324
1067005,775.6,66,1264
1067006,242.01,39,1288
1067007,1244.97,6,990
1067008,96.62,95,130
1067009,45.53,19,107
1067010,582.76,9,1332
1067011,996.77,14,1357
1067012,277.7,67,383
1067013,2179.03,28,1427
1067014,450.37,58,930
1067015,394.34,66,68
1067016,146.0,68,86
1067017,51.22,18,154
1067018,177.67,30,1140
1067019,1631.21,21,977
1067020,307.69,51,97
1067021,153.01,82,317
1067022,82.6,3,767
1067023,467.1,76,887
1067024,63.43,63,128
1067025,375.54,19,366
1067026,140.69,33,635
1067027,178.97,80,1021
1067028,528.76,46,172
1067029,78.26,90,919
1067030,246.62,76,713
1067031,39.15,7,426
1067032,213.65,37,174
1067033,444.25,46,204
1067034,632.5,25,64
1067035,954.43,54,1158
1067036,539.31,50,1451
1067037,150.18,87,820
1067038,27.87,60,664
1067039,803.35,50,1250
1067040,130.38,35,149
1067041,43.12,55,1433
1067042,2312.02,85,1314
1067043,227.54,52,637
1067044,440.0,80,785
1067045,321.74,11,1298
1067046,240.5,32,71
1067047,153.79,86,1607
1067048,121.44,11,478
1067049,3535.42,32,1497
1067050,42.56,72,1692
1067051,145.53,73,1063
1067052,84.07,22,1553
1067053,455.49,67,1575
1067054,148.89,72,501
1067055,134.46,86,545
1067056,528.54,90,632
1067057,2495.26,84,812
1067058,90.33,70,1469
1067059,38.03,14,964
1067060,263.76,47,581
1067061,668.57,51,1476
1067062,188.98,89,1156
1067063,522.94,3,1591
1067064,126.73,1,822
1067065,4316.72,44,823
1067066,511.39,83,1216
1067067,136.82,42,691
1067068,99.24,57,930
1067069,338.47,89,780
1067070,549.25,4,1418
1067071,50.95,71,971
1067072,247.98,68,357
1067073,596.71,34,440
1067074,365.22,55,1460
1067075,517.34,16,224
1067076,1464.25,57,294
1067077,5.86,49,1326
1067078,318.01,48,477
1067079,14.56,27,615
1067080,231.81,40,993
1067081,1163.19,76,369
1067082,209.7,91,1001
1067083,79.73,72,435
1067084,658.98,53,819
1067085,289.4,50,443
1067086,307.02,25,186
1067087,3258.11,89,1744
1067088,40.11,53,1575
1067089,114.02,1,1234
1067090,384.27,28,61
1067091,1056.59,59,420
1067092,77.28,73,1678
1067093,149.45,87,836
1067094,225.39,69,1767
1067095,203.86,12,882
1067096,565.08,84,129
1067097,230.4,99,1772
1067098,533.52,9,399
1067099,57.77,24,716
1067100,291.08,97,588
1067101,255.06,43,723
1067102,673.45,62,1104
1067103,5032.97,7,1160
1067104,770.89,50,1640
1067105,105.19,49,48
1067106,523.18,30,1767
1067107,230.39,88,62
1067108,162.97,83,824
1067109,129.72,1,1068
1067110,121.71,5,1466
1067111,61.97,32,1177
1067112,51.7,74,769
1067113,537.02,75,893
1067114,159.57,3,1780
1067115,304.44,67,880
1067116,86.16,78,219
1067117,490.23,38,317
1067118,105.17,10,492
1067119,49.07,10,1285
1067120,1606.39,16,1115
1067121,313.97,78,1029
1067122,168.23,24,1096
1067123,194.3,65,603
1067124,159.0,42,1197
1067125,442.25,6,552
1067126,38.21,72,44
1067127,28.04,68,35
1067128,280.08,38,1151
1067129,30.23,67,1365
1067130,24.83,62,393
1067131,723.09,36,856
1067132,298.91,67,281
1067133,303.79,76,528
1067134,63.91,46,523
1067135,1297.5,84,1706
1067136,818.23,88,1792
1067137,47.9,2,1052
1067138,214.75,41,1106
1067139,149.68,7,75
1067140,231.93,39,1664
1067141,902.53,74,262
1067142,154.92,14,1752
1067143,796.69,58,855
1067144,30.67,93,818
1067145,116.96,84,1110
1067146,151.09,91,502
1067147,127.91,30,988
1067148,251.95,12,736
1067149,295.74,92,335
1067150,322.63,99,228
1067151,708.76,54,1151
1067152,590.02,39,295
1067153,40.35,85,846
1067154,292.92,89,1259
1067155,117.39,53,290
1067156,654.28,72,861
1067157,1158.22,51,1690
1067158,671.79,74,932
1067159,2409.65,84,654
1067160,604.05,9,1523
1067161,811.33,21,1008
1067162,94.36,60,1659
1067163,237.49,69,1702
1067164,559.98,68,605
1067165,345.94,5,1501
1067166,81.76,40,1389
1067167,80.78,40,611
1067168,27.87,25,1694
1067169,382.4,13,362
1067170,71.06,50,812
1067171,547.85,31,989
1067172,583.44,64,792
1067173,319.32,27,354
1067174,393.04,13,328
1067175,830.68,90,453
1067176,972.69,74,1621
1067177,16.83,12,239
1067178,570.36,80,1081
1067179,438.97,79,1068
1067180,349.01,39,653
1067181,431.66,70,505
1067182,167.57,24,69
1067183,13.78,85,1045
1067184,118.31,54,1603
1067185,27.28,9,474
1067186,33.71,44,487
1067187,883.17,22,957
1067188,127.28,63,1276
1067189,337.84,95,315
1067190,245.98,95,1180
1067191,1219.99,58,1317
1067192,267.64,12,674
1067193,119.46,11,1548
1067194,1446.76,54,1442
1067195,134.49,53,126
1067196,403.7,68,1747
1067197,444.63,67,748
1067198,55.13,36,983
1067199,738.46,48,380
1067200,1242.34,64,819
1067201,62.77,87,1435
1067202,253.52,2,638
1067203,1221.52,36,601
1067204,34.8,52,1534
1067205,520.23,1,1140
1067206,54.65,70,1600
1067207,166.77,96,299
1067208,189.93,40,1673
1067209,59.52,37,1169
1067210,82.04,9,1111
1067211,224.26,18,472
1067212,1276.84,93,1011
1067213,435.8,65,1622
1067214,34.23,48,702
1067215,427.88,9,542
1067216,257.03,74,1508
1067217,114.47,30,173
1067218,144.79,80,362
1067219,444.55,96,1506
1067220,37.1,15,35
1067221,112.58,64,1536
1067222,61.9,52,654
1067223,93.78,51,1639
1067224,363.3,8,1661
1067225,259.44,84,876
1067226,547.54,84,895
1067227,16.37,56,222
1067228,176.99,67,1395
1067229,215.23,22,189
1067230,34.26,2,714
1067231,107.12,1,1626
1067232,238.52,81,462
1067233,359.55,49,304
1067234,371.22,37,1346
1067235,22.98,88,1689
1067236,114.86,86,184
1067237,39.03,17,589
1067238,242.98,90,1330
1067239,145.88,91,1647
1067240,115.54,66,114
1067241,10944.71,82,1008
1067242,69.26,64,1619
1067243,239.89,1,1346
1067244,434.54,29,579
1067245,375.95,2,1480
1067246,489.86,57,714
1067247,374.81,45,57
1067248,164.61,19,881
1067249,247.96,39,888
1067250,111.36,79,404
1067251,100.44,2,258
1067252,50.31,95,1453
1067253,629.6,67,131
1067254,920.22,93,1495
1067255,120.95,99,1483
1067256,222.97,86,717
1067257,1668.61,69,433
1067258,940.35,94,858
1067259,712.85,32,1061
1067260,338.05,56,1527
1067261,115.19,38,863
1067262,131.84,94,266
1067263,324.49,94,916
1067264,414.15,20,1100
1067265,76.5,6,478
1067266,1091.55,37,1369
1067267,1324.81,66,1538
1067268,634.41,89,205
1067269,1486.6,52,944
1067270,526.32,85,614
1067271,340.01,49,703
1067272,260.2,29,221
1067273,167.28,78,1651
1067274,243.17,1,673
1067275,70.17,20,591
1067276,221.34,25,494
1067277,60.22,65,992
1067278,93.6,79,185
1067279,1068.77,17,1486
1067280,1010.91,1,1008
1067281,89.6,47,725
1067282,695.15,29,254
1067283,120.78,14,821
1067284,110.32,79,707
1067285,1300.84,23,1050
1067286,65.81,38,1393
1067287,28.65,57,901
1067288,110.1,91,836
1067289,118.83,25,239
1067290,156.38,76,670
1067291,31.04,23,669
1067292,372.98,36,1451
1067293,2382.02,50,531
1067294,351.4,18,804
1067295,187.63,18,266
1067296,545.55,55,317
1067297,267.71,63,921
1067298,262.05,79,142
1067299,221.68,72,1060
1067300,317.69,89,1028
1067301,149.46,70,1522
1067302,34.68,18,468
1067303,2249.57,60,1652
1067304,462.19,37,1776
1067305,105.44,5,483
1067306,372.93,60,481
1067307,63.06,28,856
1067308,386.26,1,47
1067309,596.47,84,385
1067310,845.16,86,898
1067311,484.23,74,764
1067312,194.82,24,908
1067313,836.37,64,603
1067314,126.16,68,850
1067315,349.99,24,1295
1067316,101.96,54,179
1067317,322.38,92,1007
1067318,1469.94,90,1033
1067319,618.58,79,283
1067320,739.87,61,668
1067321,931.17,71,869
1067322,224.94,33,411
1067323,85.83,6,1696
1067324,26.46,93,949
1067325,66.63,48,1284
1067326,281.58,43,1105
1067327,21.34,90,1207
1067328,302.61,33,838
1067329,442.61,94,1083
1067330,37.45,22,1665
1067331,702.81,99,560
1067332,147.57,95,1484
1067333,34.39,28,1108
1067334,32.09,55,682
1067335,228.89,92,260
1067336,270.91,98,1250
1067337,240.39,81,1432
1067338,849.26,83,1747
1067339,263.62,12,1290
1067340,121.94,53,145
1067341,166.57,64,1402
1067342,895.91,43,711
1067343,63.77,90,201
1067344,296.14,38,1486
1067345,312.96,92,1711
1067346,834.97,58,314
1067347,279.79,12,611
1067348,77.64,80,626
1067349,308.16,47,1292
1067350,580.09,57,637
1067351,289.37,40,123
1067352,912.03,4,718
1067353,51.0,57,89
1067354,202.53,99,1719
1067355,246.46,70,564
1067356,618.26,63,1523
1067357,720.1,3,559
1067358,251.91,98,669
1067359,158.69,2,1172
1067360,306.66,23,229
1067361,62.26,20,1678
1067362,136.03,13,1676
1067363,484.91,82,1101
1067364,374.01,70,460
1067365,110.53,29,891
1067366,95.75,20,1533
1067367,93.76,55,277
1067368,101.84,38,1151
1067369,291.99,23,728
1067370,1034.24,34,1064
1067371,1195.71,22,1306
1067372,80.94,72,1200
1067373,363.56,27,568
1067374,343.12,5,1614
1067375,315.51,96,1627
1067376,75.78,84,1299
1067377,100.42,98,1338
1067378,370.13,47,1172
1067379,154.2,82,307
1067380,272.77,56,798
1067381,72.51,11,793
1067382,135.97,79,966
1067383,49.37,90,1732
1067384,336.02,6,1257
1067385,161.13,49,841
1067386,336.59,52,970
1067387,157.6,63,896
1067388,324.67,57,649
1067389,2134.92,22,1609
1067390,130.51,21,352
1067391,441.3,47,1186
1067392,110.92,56,621
1067393,208.83,87,705
1067394,431.6,65,274
1067395,343.74,96,1429
1067396,560.59,61,1214
1067397,771.03,3,502
1067398,543.35,81,1489
1067399,738.25,44,1055
1067400,315.96,41,1164
1067401,102.07,38,1358
1067402,639.56,52,794
1067403,154.83,40,743
1067404,562.67,24,321
1067405,54.27,1,676
1067406,159.66,32,1707
1067407,106.76,19,726
1067408,391.88,44,387
1067409,122.42,14,1632
1067410,240.26,64,905
1067411,205.53,34,1534
1067412,838.71,38,283
1067413,430.53,43,307
1067414,346.43,42,121
1067415,250.74,12,329
1067416,97.46,97,1118
1067417,85.45,88,608
1067418,341.27,42,1495
1067419,44.84,16,248
1067420,233.89,45,469
1067421,278.32,9,625
1067422,45.02,85,850
1067423,228.74,35,774
1067424,246.54,21,1614
1067425,2964.43,73,552
1067426,247.47,5,298
1067427,699.41,91,277
1067428,418.15,77,994
1067429,333.47,99,366
1067430,662.47,16,985
1067431,43.3,19,465
1067432,220.01,41,319
1067433,342.96,88,1253
1067434,77.09,28,190
1067435,231.35,39,341
1067436,273.93,25,1593
1067437,199.85,42,1303
1067438,84.35,89,1710
1067439,99.03,76,1440
1067440,166.54,44,603
1067441,388.21,21,1282
1067442,274.27,49,1387
1067443,310.79,28,1349
1067444,185.4,52,1660
1067445,89.26,24,71
1067446,169.32,16,1153
1067447,90.07,73,921
1067448,6.47,4,1486
1067449,240.75,77,1642
1067450,179.05,53,1143
1067451,1079.06,84,711
1067452,559.39,4,1715
1067453,433.29,46,1438
1067454,73.74,74,473
1067455,831.8,17,1657
1067456,289.88,58,146
1067457,159.41,92,271
1067458,95.64,16,350
1067459,111.5,1,569
1067460,179.85,51,552
1067461,71.37,46,624
1067462,256.21,36,1712
1067463,200.69,69,1482
1067464,557.75,43,523
1067465,204.58,89,899
1067466,27.52,92,695
1067467,168.77,52,903
1067468,63.12,92,649
1067469,119.59,54,686
1067470,78.83,54,818
1067471,3005.36,62,444
1067472,162.74,82,902
1067473,578.88,24,1597
1067474,169.42,92,172
1067475,186.38,47,1450
1067476,138.34,44,921
1067477,106.14,72,1758
1067478,108.88,75,1682
1067479,383.51,46,657
1067480,227.73,57,347
1067481,1205.89,29,1169
1067482,187.87,53,1069
1067483,175.65,23,1419
1067484,256.93,43,1074
1067485,506.25,39,34
1067486,281.25,78,376
1067487,1230.12,34,532
1067488,5396.88,50,962
1067489,653.98,27,1585
1067490,384.21,41,1270
1067491,22.18,7,870
1067492,1289.19,9,1440
1067493,1067.15,18,1502
1067494,1543.07,83,1139
1067495,636.23,81,1717
1067496,78.33,33,424
1067497,76.84,69,255
1067498,66.12,16,761
1067499,269.47,21,83
1067500,105.5,73,1076
1067501,685.95,47,1537
1067502,123.2,12,1671
1067503,165.51,83,283
1067504,336.03,43,594
1067505,137.86,2,146
1067506,82.29,59,1248
1067507,27.78,81,1451
1067508,747.66,20,646
1067509,81.01,34,1617
1067510,154.49,33,340
1067511,156.77,62,1024
1067512,20.63,92,1096
1067513,345.24,59,1639
1067514,1320.8,54,973
1067515,773.94,82,1252
1067516,155.81,55,1163
1067517,867.38,41,141
1067518,30.55,57,596
1067519,664.22,6,1138
1067520,101.77,71,500
1067521,781.89,28,1382
1067522,255.37,73,326
1067523,57.69,25,1620
1067524,329.17,57,1543
1067525,244.97,40,153
1067526,325.69,58,1559
1067527,93.46,35,240
1067528,60.02,62,1025
1067529,510.99,96,1120
1067530,225.75,60,747
1067531,486.48,6,1451
1067532,476.02,46,1324
1067533,572.23,44,406
1067534,1706.51,94,624
1067535,310.79,27,131
1067536,73.95,91,825
1067537,96.7,82,734
1067538,172.74,56,266
1067539,315.3,82,64
1067540,1280.19,74,714
1067541,206.73,65,1554
1067542,1835.92,39,62
1067543,2041.25,8,1112
1067544,410.21,22,1045
1067545,521.11,19,170
1067546,141.0,4,1471
1067547,1838.39,4,1697
1067548,113.9,60,686
1067549,1035.21,98,1263
1067550,70.88,98,1576
1067551,527.52,21,1327
1067552,931.93,78,380
1067553,727.86,23,100
1067554,139.71,61,295
1067555,177.06,16,703
1067556,1549.69,18,492
1067557,133.36,61,1797
1067558,138.94,73,584
1067559,1488.3,23,1226
1067560,226.97,18,148
1067561,229.01,39,1683
1067562,2222.75,26,1550
1067563,112.8,41,855
1067564,101.73,56,1062
1067565,303.41,26,1335
1067566,254.4,19,1415
1067567,96.15,65,369
1067568,643.7,74,262
1067569,249.22,32,1037
1067570,264.51,17,897
1067571,243.5,67,1052
1067572,69.74,60,1062
1067573,91.79,76,1358
1067574,36.65,94,604
1067575,959.79,35,966
1067576,245.19,33,1352
1067577,807.33,65,1256
1067578,142.55,60,832
1067579,970.44,4,1678
1067580,35.16,6,1491
1067581,785.61,33,596
1067582,222.82,26,559
1067583,46.4,89,1262
1067584,8.27,39,1364
1067585,446.77,8,283
1067586,802.41,32,1173
1067587,263.58,82,1439
1067588,504.59,37,210
1067589,418.08,40,414
1067590,261.55,75,992
1067591,773.62,47,797
1067592,41.56,66,1428
1067593,275.38,2,372
1067594,555.19,68,143
1067595,143.27,7,1177
1067596,332.6,54,1663
1067597,59.59,20,1170
1067598,267.92,32,32
1067599,103.01,12,1071
1067600,131.55,10,853
1067601,485.95,45,536
1067602,29.55,69,1470
1067603,66.09,22,638
1067604,583.94,91,305
1067605,202.71,31,887
1067606,101.33,26,1773
1067607,420.14,24,752
