order_id,customer_id,order_date,order_amount,payment_status
53979,1163,2025-03-09,178.33,Paid
53980,1268,2025-02-13,157.87,Paid
53981,1484,2025-01-19,408.18,Paid
53982,1037,2025-02-16,58.92,Processing
53983,1327,2025-02-02,122.1,Paid
53984,1630,2025-02-13,343.12,Paid
53985,1009,2025-01-24,32.16,Paid
53986,1273,2025-02-12,28.63,Paid
53987,1809,2025-01-22,59.85,Paid
53988,1436,2025-01-11,170.37,Processing
53989,1192,2025-03-08,65.14,Paid
53990,1222,2025-02-02,51.65,Processing
53991,1214,2025-01-04,112.1,Paid
53992,1487,2025-02-21,162.63,Paid
53993,1744,2025-02-20,62.86,Processing
53994,1247,2025-02-15,73.65,Paid
53995,1836,2025-03-07,162.62,Paid
53996,1068,2025-02-23,457.09,Paid
53997,1220,2025-02-20,188.47,Paid
53998,1073,2025-03-01,249.11,Paid
53999,1589,2025-01-17,88.55,Paid
54000,1616,2025-01-25,67.67,Paid
54001,1568,2025-01-12,110.84,Paid
54002,1201,2025-02-15,266.86,Paid
54003,1410,2025-01-07,111.4,Refunded
54004,1790,2025-03-14,301.33,Paid
54005,1758,2025-01-14,693.4,Paid
54006,1277,2025-02-22,31.21,Paid
54007,1830,2025-02-16,26.97,Paid
54008,1049,2025-03-22,44.31,Paid
54009,1026,2025-01-25,92.77,Paid
54010,1016,2025-02-14,41.07,Processing
54011,1802,2025-02-02,326.8,Refunded
54012,1371,2025-02-13,23.51,Paid
54013,1066,2025-03-18,76.92,Paid
54014,1554,2025-02-04,50.63,Paid
54015,1144,2025-01-21,422.22,Paid
54016,1693,2025-03-16,186.06,Paid
54017,1325,2025-03-23,384.61,Paid
54018,1577,2025-03-01,558.1,Paid
54019,1048,2025-03-16,123.1,Paid
54020,1622,2025-02-20,60.05,Paid
54021,1722,2025-01-17,52.3,Paid
54022,1409,2025-01-05,57.83,Paid
54023,1422,2025-02-07,204.96,Paid
54024,1446,2025-01-12,26.19,Paid
54025,1487,2025-02-25,27.91,Processing
54026,1101,2025-03-21,160.53,Refunded
54027,1672,2025-03-21,174.11,Paid
54028,1663,2025-02-24,184.16,Paid
54029,1724,2025-03-21,89.75,Paid
54030,1709,2025-03-19,265.94,Paid
54031,1278,2025-02-12,134.41,Paid
54032,1108,2025-02-18,36.72,Paid
54033,2022,2025-03-19,259.26,Paid
54034,1193,2025-01-05,478.86,Paid
54035,1017,2025-01-06,29.29,Paid
54036,1620,2025-03-03,94.48,Paid
54037,1263,2025-01-01,120.27,Paid
54038,1282,2025-03-26,43.76,Paid
54039,1153,2025-01-20,323.41,Paid
54040,1523,2025-01-07,70.14,Paid
54041,1151,2025-03-17,249.18,Paid
54042,1846,2025-01-08,186.75,Paid
54043,1356,2025-02-26,156.71,Paid
54044,1408,2025-02-26,52.01,Paid
54045,1317,2025-01-12,57.4,Paid
54046,1831,2025-01-13,27.28,Paid
54047,1070,2025-02-25,61.31,Paid
54048,1381,2025-03-23,83.57,Paid
54049,1066,2025-02-21,288.59,Paid
54050,1412,2025-02-11,88.45,Paid
54051,1726,2025-01-15,230.74,Paid
54052,1446,2025-01-11,106.82,Paid
54053,1146,2025-01-24,250.48,Paid
54054,1503,2025-03-08,581.16,Paid
54055,1402,2025-01-25,61.13,Processing
54056,1554,2025-01-03,317.45,Processing
54057,1037,2025-03-01,165.86,Paid
54058,1846,2025-02-01,274.98,Paid
54059,1166,2025-02-21,178.15,Paid
54060,1110,2025-03-06,102.73,Refunded
54061,1527,2025-03-10,58.83,Paid
54062,1668,2025-02-22,30.89,Paid
54063,1043,2025-02-24,135.02,Paid
54064,1254,2025-03-22,715.75,Paid
54065,1632,2025-01-16,220.94,Paid
54066,1383,2025-01-04,79.48,Paid
54067,1255,2025-02-11,283.35,Paid
54068,2037,2025-03-14,239.79,Paid
54069,1582,2025-03-27,69.62,Processing
54070,1813,2025-03-22,22.16,Paid
54071,2012,2025-01-01,38.86,Paid
54072,1006,2025-01-17,334.71,Paid
54073,1129,2025-01-19,291.7,Paid
54074,1075,2025-03-04,72.48,Paid
54075,1629,2025-03-06,70.36,Paid
54076,1716,2025-03-04,256.16,Refunded
54077,1463,2025-01-24,436.46,Paid
54078,1694,2025-03-17,246.53,Paid
54079,1558,2025-03-17,159.55,Paid
54080,1148,2025-03-01,61.69,Paid
54081,1380,2025-01-14,131.9,Paid
54082,1458,2025-03-24,59.89,Paid
54083,1211,2025-01-01,267.55,Paid
54084,1006,2025-02-18,93.4,Paid
54085,1495,2025-02-06,289.09,Paid
54086,1108,2025-01-15,92.1,Refunded
54087,1034,2025-02-04,280.72,Paid
54088,1174,2025-02-11,80.82,Paid
54089,1850,2025-01-09,107.01,Paid
54090,1549,2025-01-11,163.37,Processing
54091,1265,2025-03-27,30.93,Paid
54092,1042,2025-02-07,464.08,Paid
54093,1134,2025-01-27,147.86,Paid
54094,1308,2025-02-08,126.34,Paid
54095,1544,2025-01-24,294.32,Paid
54096,1056,2025-03-01,321.22,Paid
54097,1458,2025-01-11,130.8,Paid
54098,1336,2025-03-02,413.13,Paid
54099,1721,2025-03-11,30.04,Paid
54100,1785,2025-03-17,38.02,Paid
54101,1834,2025-02-03,156.24,Paid
54102,1387,2025-02-03,85.56,Paid
54103,1530,2025-01-25,113.61,Paid
54104,1422,2025-03-02,79.64,Paid
54105,1366,2025-01-07,97.81,Paid
54106,1195,2025-03-23,279.44,Paid
54107,1323,2025-02-23,155.02,Paid
54108,1529,2025-03-21,909.67,Paid
54109,1207,2025-03-14,251.88,Paid
54110,1802,2025-03-04,67.96,Refunded
54111,1461,2025-02-04,66.05,Paid
54112,1712,2025-03-16,81.4,Paid
54113,1142,2025-03-07,297.97,Paid
54114,1404,2025-02-01,24.15,Paid
54115,1803,2025-02-01,59.24,Paid
54116,1380,2025-02-19,372.95,Paid
54117,1123,2025-03-24,173.2,Paid
54118,1048,2025-01-21,58.59,Paid
54119,1268,2025-02-24,57.1,Paid
54120,1059,2025-02-13,317.75,Paid
54121,1776,2025-01-10,356.3,Paid
54122,1141,2025-01-17,64.38,Paid
54123,1009,2025-01-01,101.84,Paid
54124,1341,2025-03-04,289.9,Paid
54125,1715,2025-03-21,241.11,Paid
54126,1355,2025-02-23,272.23,Paid
54127,1649,2025-02-14,129.6,Paid
54128,1235,2025-03-04,383.8,Paid
54129,1407,2025-02-24,79.17,Paid
54130,1773,2025-02-16,45.56,Paid
54131,1283,2025-01-05,205.03,Paid
54132,1332,2025-01-25,136.27,Paid
54133,1194,2025-02-08,309.23,Paid
54134,1153,2025-02-20,32.7,Paid
54135,1125,2025-02-18,298.39,Paid
54136,1356,2025-02-03,72.07,Paid
54137,1396,2025-02-15,179.57,Processing
54138,1321,2025-02-24,26.14,Paid
54139,1634,2025-03-03,161.08,Paid
54140,1673,2025-02-22,209.49,Paid
54141,1560,2025-02-21,89.01,Paid
54142,1699,2025-01-24,56.39,Processing
54143,1714,2025-03-27,135.71,Paid
54144,1231,2025-01-07,288.64,Paid
54145,1255,2025-02-27,78.63,Paid
54146,1715,2025-03-07,63.65,Paid
54147,1336,2025-01-25,69.05,Paid
54148,1488,2025-03-26,466.78,Processing
54149,1410,2025-03-13,86.77,Paid
54150,1794,2025-02-03,20.54,Paid
54151,1798,2025-01-02,248.27,Paid
54152,1207,2025-03-04,200.23,Paid
54153,1140,2025-01-06,40.64,Paid
54154,1352,2025-03-06,649.0,Paid
54155,1609,2025-02-02,160.5,Paid
54156,1129,2025-01-03,124.21,Paid
54157,1106,2025-02-02,92.24,Paid
54158,1015,2025-02-22,363.41,Paid
54159,1519,2025-01-05,61.95,Paid
54160,1069,2025-02-10,70.48,Paid
54161,1007,2025-01-09,39.59,Paid
54162,1788,2025-02-21,233.52,Paid
54163,1679,2025-01-10,155.78,Paid
54164,1832,2025-02-11,160.88,Paid
54165,1164,2025-02-14,56.98,Paid
54166,1820,2025-02-17,177.97,Paid
54167,1188,2025-02-10,237.52,Paid
54168,1177,2025-03-07,86.45,Processing
54169,1396,2025-03-01,262.43,Paid
54170,1541,2025-03-01,84.34,Paid
54171,1654,2025-02-14,232.91,Paid
54172,1788,2025-02-08,25.15,Paid
54173,1259,2025-03-10,140.16,Paid
54174,1689,2025-03-13,543.63,Processing
54175,1827,2025-02-21,616.44,Paid
54176,1695,2025-03-11,69.64,Paid
54177,1787,2025-02-14,107.35,Paid
54178,1517,2025-03-02,29.76,Paid
54179,1372,2025-02-12,329.94,Paid
54180,1208,2025-03-17,146.1,Paid
54181,1508,2025-02-25,92.94,Paid
54182,1399,2025-03-08,37.95,Paid
54183,1049,2025-01-05,459.96,Paid
54184,1710,2025-02-18,133.32,Paid
54185,1591,2025-02-05,69.89,Paid
54186,1368,2025-02-09,84.67,Processing
54187,1718,2025-03-10,67.35,Paid
54188,1308,2025-01-26,158.12,Paid
54189,1219,2025-03-12,418.81,Paid
54190,1237,2025-01-15,311.42,Paid
54191,1730,2025-02-01,112.53,Paid
54192,1717,2025-01-01,282.74,Paid
54193,1826,2025-03-21,102.51,Paid
54194,1229,2025-02-13,63.61,Paid
54195,1414,2025-03-08,634.89,Paid
54196,1817,2025-02-13,74.34,Paid
54197,1169,2025-02-13,78.67,Paid
54198,1580,2025-02-03,706.24,Paid
54199,1217,2025-01-19,41.57,Paid
54200,1472,2025-01-19,234.4,Paid
54201,1451,2025-03-18,431.89,Refunded
54202,1252,2025-01-06,127.55,Paid
54203,1692,2025-03-25,20.38,Paid
54204,1461,2025-03-04,90.51,Processing
54205,1143,2025-03-07,37.74,Paid
54206,1845,2025-02-23,100.73,Paid
54207,1692,2025-02-16,254.12,Paid
54208,1340,2025-03-16,106.63,Paid
54209,1032,2025-01-15,104.83,Paid
54210,1214,2025-03-04,142.06,Refunded
54211,1352,2025-01-13,150.73,Paid
54212,1016,2025-03-07,311.0,Processing
54213,1817,2025-02-09,75.3,Paid
54214,1374,2025-01-02,278.62,Paid
54215,1237,2025-03-18,145.18,Paid
54216,1013,2025-03-01,73.61,Processing
54217,1525,2025-03-03,72.46,Paid
54218,1757,2025-03-21,87.21,Paid
54219,1189,2025-02-11,166.2,Paid
54220,1335,2025-02-15,59.36,Paid
54221,1084,2025-01-25,399.49,Paid
54222,1302,2025-01-03,148.32,Paid
54223,1565,2025-02-24,398.89,Paid
54224,1825,2025-01-04,27.13,Processing
54225,1283,2025-03-22,82.92,Paid
54226,1187,2025-02-04,23.46,Paid
54227,1767,2025-02-07,67.67,Paid
54228,1305,2025-03-27,317.08,Refunded
54229,1754,2025-01-09,25.59,Paid
54230,1674,2025-01-23,105.94,Paid
54231,1385,2025-01-19,38.76,Paid
54232,1267,2025-03-25,100.89,Paid
54233,1021,2025-01-12,293.81,Refunded
54234,1538,2025-01-11,166.35,Processing
54235,1294,2025-03-17,220.2,Paid
54236,1758,2025-01-26,84.41,Paid
54237,1617,2025-01-14,453.43,Paid
54238,1351,2025-02-04,205.3,Paid
54239,1842,2025-02-26,102.18,Paid
54240,1722,2025-01-12,103.39,Paid
54241,1683,2025-02-09,396.41,Paid
54242,1671,2025-03-09,148.85,Processing
54243,1145,2025-03-26,203.82,Paid
54244,1647,2025-02-22,100.94,Paid
54245,1592,2025-01-19,57.98,Paid
54246,1229,2025-03-03,212.86,Paid
54247,1226,2025-03-23,160.41,Paid
54248,1654,2025-01-20,124.38,Paid
54249,1726,2025-03-08,166.73,Paid
54250,1832,2025-02-03,55.03,Paid
54251,1783,2025-02-13,256.94,Paid
54252,1255,2025-01-06,463.95,Processing
54253,1236,2025-03-16,352.6,Paid
54254,1379,2025-01-21,78.17,Processing
54255,1679,2025-01-19,98.13,Processing
54256,1237,2025-02-06,267.85,Processing
54257,1348,2025-03-01,155.62,Processing
54258,1844,2025-03-15,139.08,Paid
54259,1458,2025-02-07,411.86,Processing
54260,1620,2025-03-05,135.19,Paid
54261,1042,2025-01-26,128.52,Paid
54262,1710,2025-01-11,26.44,Paid
54263,1071,2025-03-20,30.79,Paid
54264,2047,2025-03-06,21.12,Paid
54265,1316,2025-01-23,386.7,Paid
54266,1349,2025-01-01,98.74,Paid
54267,2041,2025-01-21,114.83,Paid
54268,1249,2025-02-02,300.02,Paid
54269,1838,2025-02-27,160.95,Paid
54270,1189,2025-03-27,161.05,Paid
54271,1529,2025-02-09,72.76,Paid
54272,1486,2025-02-03,289.28,Paid
54273,1049,2025-03-05,47.2,Paid
54274,1073,2025-02-20,28.19,Paid
54275,1471,2025-01-10,51.91,Paid
54276,1482,2025-03-25,66.74,Paid
54277,1820,2025-01-14,69.76,Paid
54278,1109,2025-02-11,186.53,Paid
54279,1288,2025-02-19,56.85,Refunded
54280,1522,2025-02-10,189.36,Paid
54281,1732,2025-03-22,34.33,Paid
54282,1465,2025-03-11,43.88,Paid
54283,1544,2025-02-02,126.64,Paid
54284,1052,2025-01-24,402.46,Refunded
54285,1711,2025-02-17,314.45,Paid
54286,1201,2025-02-04,539.88,Paid
54287,1013,2025-03-09,177.68,Paid
54288,1405,2025-02-21,188.97,Paid
54289,1486,2025-02-02,167.13,Paid
54290,1804,2025-03-11,166.25,Paid
54291,1216,2025-03-11,43.87,Paid
54292,1487,2025-01-26,137.7,Processing
54293,1283,2025-02-01,93.18,Paid
54294,1369,2025-01-23,107.65,Paid
54295,1655,2025-01-09,131.22,Paid
54296,1134,2025-01-21,40.61,Paid
54297,1155,2025-02-22,86.82,Paid
54298,1704,2025-01-19,29.83,Paid
54299,1588,2025-02-15,604.33,Paid
54300,1443,2025-01-20,38.92,Paid
54301,1226,2025-02-05,64.87,Paid
54302,1178,2025-01-15,352.86,Paid
54303,1105,2025-03-27,118.87,Paid
54304,1425,2025-01-16,41.86,Paid
54305,1179,2025-01-09,92.73,Paid
54306,1494,2025-01-05,38.47,Paid
54307,1293,2025-01-20,53.51,Processing
54308,1674,2025-01-04,28.01,Paid
54309,1044,2025-01-16,106.5,Paid
54310,1524,2025-02-26,266.48,Paid
54311,1093,2025-02-02,152.27,Paid
54312,1286,2025-01-01,159.84,Processing
54313,1547,2025-03-15,53.58,Paid
54314,1423,2025-02-11,83.21,Paid
54315,1646,2025-02-17,299.88,Paid
54316,1268,2025-01-04,33.79,Paid
54317,1371,2025-03-25,312.72,Paid
54318,1541,2025-01-14,119.16,Paid
54319,1248,2025-03-25,292.24,Paid
54320,1075,2025-03-17,77.41,Processing
54321,1644,2025-02-17,82.06,Paid
54322,1767,2025-03-19,228.91,Paid
54323,1530,2025-02-17,250.56,Paid
54324,1590,2025-02-07,59.14,Paid
54325,1589,2025-02-25,561.07,Paid
54326,1824,2025-01-18,33.24,Paid
54327,1736,2025-03-02,30.64,Processing
54328,1370,2025-01-17,155.77,Paid
54329,1177,2025-01-01,212.42,Paid
54330,1697,2025-03-09,506.19,Paid
54331,1461,2025-02-02,97.87,Paid
54332,1116,2025-02-09,23.84,Paid
54333,1232,2025-03-16,158.53,Paid
54334,1613,2025-01-24,71.31,Paid
54335,1452,2025-03-12,105.1,Paid
54336,1592,2025-03-08,120.55,Paid
54337,1156,2025-02-06,30.0,Refunded
54338,1529,2025-03-23,119.82,Paid
54339,1271,2025-03-10,103.35,Paid
54340,1214,2025-02-21,207.0,Paid
54341,1511,2025-03-07,175.63,Paid
54342,1215,2025-03-08,50.72,Paid
54343,1141,2025-02-19,54.63,Paid
54344,1467,2025-03-02,63.35,Paid
54345,1674,2025-03-01,49.58,Paid
54346,1277,2025-02-06,180.6,Paid
54347,1533,2025-02-13,798.56,Paid
54348,1349,2025-02-12,178.38,Paid
54349,1631,2025-02-06,159.97,Paid
54350,1565,2025-02-01,99.13,Paid
54351,1438,2025-03-23,76.22,Refunded
54352,1460,2025-02-25,382.99,Paid
54353,1421,2025-02-15,541.07,Paid
54354,1532,2025-03-24,123.01,Paid
54355,1069,2025-01-01,71.42,Paid
54356,2042,2025-03-14,240.53,Paid
54357,1697,2025-01-02,41.31,Paid
54358,1232,2025-03-06,237.6,Paid
54359,1132,2025-01-14,276.35,Processing
54360,1732,2025-03-09,40.01,Paid
54361,1004,2025-01-03,584.94,Paid
54362,1800,2025-02-08,655.17,Processing
54363,1728,2025-02-15,434.03,Paid
54364,1693,2025-01-15,122.79,Paid
54365,1320,2025-01-01,62.37,Paid
54366,1804,2025-02-19,150.84,Paid
54367,1609,2025-01-18,101.69,Paid
54368,2030,2025-03-04,54.59,Paid
54369,1485,2025-03-09,102.66,Paid
54370,1161,2025-01-25,183.55,Paid
54371,1289,2025-03-16,31.03,Paid
54372,1696,2025-01-11,80.84,Paid
54373,1496,2025-02-27,22.69,Paid
54374,1217,2025-01-27,227.64,Paid
54375,1388,2025-01-12,173.54,Paid
54376,1582,2025-02-08,29.71,Paid
54377,1808,2025-01-21,521.74,Paid
54378,1226,2025-01-17,23.43,Paid
54379,1123,2025-01-21,153.73,Paid
54380,2001,2025-02-18,244.66,Paid
54381,1273,2025-03-20,252.6,Paid
54382,1073,2025-01-27,25.23,Processing
54383,1441,2025-02-10,375.33,Paid
54384,1157,2025-01-13,395.98,Paid
54385,1188,2025-03-22,143.62,Paid
54386,1152,2025-03-23,118.69,Paid
54387,1474,2025-03-01,26.89,Processing
54388,1827,2025-02-11,143.81,Processing
54389,1321,2025-02-10,98.99,Paid
54390,1784,2025-03-23,242.29,Paid
54391,1157,2025-01-26,97.6,Paid
54392,1551,2025-03-15,192.6,Paid
54393,1697,2025-02-11,36.04,Paid
54394,1179,2025-02-27,41.4,Paid
54395,1677,2025-02-07,42.57,Paid
54396,1740,2025-03-01,26.99,Paid
54397,1623,2025-02-21,136.91,Paid
54398,1233,2025-03-08,256.96,Paid
54399,1149,2025-03-03,161.4,Paid
54400,1245,2025-03-15,148.33,Paid
54401,1118,2025-02-25,191.21,Paid
54402,1498,2025-02-18,82.25,Paid
54403,1503,2025-02-06,87.4,Paid
54404,1481,2025-03-17,76.59,Paid
54405,1455,2025-02-13,206.78,Paid
54406,1159,2025-03-20,46.45,Paid
54407,1114,2025-02-27,21.97,Paid
54408,1720,2025-02-16,156.02,Paid
54409,1644,2025-02-17,448.09,Paid
54410,1658,2025-01-03,161.01,Paid
54411,1459,2025-02-23,249.12,Paid
54412,1273,2025-01-09,187.57,Paid
54413,1561,2025-01-09,123.21,Paid
54414,1837,2025-01-16,210.09,Refunded
54415,1201,2025-03-19,280.68,Paid
54416,1221,2025-01-14,58.18,Paid
54417,1484,2025-02-14,81.45,Paid
54418,1480,2025-02-12,57.99,Paid
54419,1689,2025-02-20,110.27,Paid
54420,1266,2025-01-16,344.51,Processing
54421,1623,2025-03-09,83.52,Paid
54422,1610,2025-02-22,90.37,Paid
54423,1180,2025-03-03,315.31,Paid
54424,1578,2025-02-20,128.66,Paid
54425,1291,2025-02-27,135.0,Processing
54426,1435,2025-02-08,315.78,Paid
54427,2008,2025-01-26,121.16,Paid
54428,1754,2025-02-01,191.65,Paid
54429,1469,2025-02-07,33.43,Processing
54430,1128,2025-03-18,49.52,Paid
54431,1679,2025-01-08,97.72,Paid
54432,1137,2025-01-10,122.43,Paid
54433,1093,2025-01-04,526.04,Paid
54434,1513,2025-01-08,549.28,Paid
54435,1295,2025-03-12,305.77,Paid
54436,1091,2025-03-25,76.88,Paid
54437,1720,2025-03-13,518.75,Paid
54438,1044,2025-02-23,195.36,Paid
54439,1743,2025-03-18,94.87,Paid
54440,1326,2025-01-17,201.44,Paid
54441,1621,2025-03-05,22.5,Processing
54442,1059,2025-01-10,43.7,Paid
54443,1556,2025-02-06,285.52,Paid
54444,1711,2025-03-10,175.59,Paid
54445,1340,2025-02-17,87.93,Paid
54446,1013,2025-02-19,124.17,Paid
54447,1728,2025-02-27,373.31,Paid
54448,1012,2025-01-09,169.78,Paid
54449,1811,2025-02-08,96.16,Paid
54450,1299,2025-01-18,39.23,Paid
54451,1736,2025-01-23,72.17,Paid
54452,1162,2025-01-22,594.84,Paid
54453,1128,2025-02-08,106.27,Paid
54454,1494,2025-02-09,115.75,Paid
54455,1480,2025-02-08,123.55,Paid
54456,1770,2025-03-03,343.26,Paid
54457,1519,2025-01-13,158.92,Paid
54458,1462,2025-01-25,197.47,Paid
54459,1775,2025-02-23,94.0,Paid
54460,1387,2025-01-08,24.43,Paid
54461,1276,2025-03-13,420.99,Paid
54462,1039,2025-01-13,466.77,Paid
54463,1595,2025-03-17,466.84,Paid
54464,1531,2025-03-25,451.52,Paid
54465,1825,2025-02-19,273.31,Paid
54466,1029,2025-03-14,193.09,Paid
54467,1005,2025-02-10,299.18,Paid
54468,1122,2025-01-08,157.65,Paid
54469,1339,2025-02-12,41.64,Paid
54470,1567,2025-01-23,94.44,Refunded
54471,1170,2025-02-11,552.6,Paid
54472,1661,2025-01-22,84.88,Processing
54473,1701,2025-01-23,323.55,Paid
54474,1728,2025-01-15,34.68,Paid
54475,1616,2025-01-12,81.01,Paid
54476,1508,2025-03-17,84.84,Paid
54477,1250,2025-02-08,27.95,Paid
54478,1734,2025-02-25,39.02,Paid
54479,1716,2025-03-04,52.2,Paid
54480,1309,2025-01-18,292.85,Processing
54481,1592,2025-03-09,29.83,Processing
54482,1056,2025-01-08,73.22,Paid
54483,1807,2025-03-21,21.53,Processing
54484,1837,2025-02-14,198.43,Paid
54485,1308,2025-03-17,165.26,Paid
54486,1715,2025-01-18,175.34,Paid
54487,1840,2025-03-15,90.35,Paid
54488,1494,2025-03-22,55.03,Processing
54489,1198,2025-02-15,211.12,Paid
54490,1098,2025-03-12,269.99,Processing
54491,1004,2025-01-20,42.38,Refunded
54492,1314,2025-01-11,120.07,Paid
54493,1778,2025-02-22,62.9,Paid
54494,1292,2025-01-07,47.61,Paid
54495,1506,2025-02-24,218.82,Paid
54496,1837,2025-02-10,135.86,Paid
54497,1372,2025-02-08,56.54,Paid
54498,1556,2025-01-14,75.66,Paid
54499,1014,2025-02-20,530.12,Refunded
54500,1168,2025-03-03,303.25,Paid
54501,1012,2025-01-09,337.97,Paid
54502,1088,2025-01-22,112.43,Paid
54503,1433,2025-03-02,166.65,Paid
54504,1195,2025-02-06,90.93,Paid
54505,1483,2025-03-13,32.13,Paid
54506,1652,2025-01-19,96.89,Paid
54507,1425,2025-03-01,155.2,Paid
54508,1124,2025-02-01,70.77,Paid
54509,1390,2025-03-17,302.53,Paid
54510,1122,2025-01-23,44.57,Paid
54511,1763,2025-03-12,88.62,Paid
54512,1475,2025-01-05,40.01,Paid
54513,1197,2025-02-02,97.84,Paid
54514,1224,2025-01-07,26.07,Refunded
54515,1711,2025-02-25,67.73,Paid
54516,1155,2025-02-14,96.81,Paid
54517,1816,2025-02-04,117.56,Paid
54518,1505,2025-03-25,137.69,Paid
54519,1738,2025-03-27,68.24,Paid
54520,1179,2025-02-06,131.05,Paid
54521,1846,2025-03-15,126.7,Paid
54522,1227,2025-01-03,77.01,Paid
54523,1700,2025-03-13,285.97,Paid
54524,1490,2025-02-24,138.33,Paid
54525,1292,2025-01-12,80.58,Processing
54526,1357,2025-03-09,461.58,Paid
54527,1279,2025-02-27,299.76,Refunded
54528,1163,2025-02-10,627.59,Paid
54529,1092,2025-01-06,196.76,Paid
54530,1519,2025-01-05,91.28,Paid
54531,1588,2025-02-25,69.46,Paid
54532,1637,2025-01-22,183.29,Paid
54533,1398,2025-03-04,613.06,Paid
54534,1803,2025-01-21,167.81,Paid
54535,1083,2025-02-24,340.07,Paid
54536,1574,2025-01-10,79.87,Paid
54537,1271,2025-03-12,98.37,Paid
54538,1454,2025-03-02,375.11,Paid
54539,1842,2025-03-14,232.12,Paid
54540,1525,2025-01-15,617.77,Paid
54541,1517,2025-01-09,243.59,Paid
54542,1206,2025-02-19,109.27,Paid
54543,1460,2025-03-12,133.59,Paid
54544,1601,2025-01-01,366.16,Paid
54545,1634,2025-02-16,140.33,Paid
54546,1067,2025-03-02,64.24,Paid
54547,1192,2025-02-19,105.8,Paid
54548,1073,2025-02-19,128.95,Paid
54549,1605,2025-02-16,35.26,Paid
54550,1719,2025-01-16,224.25,Processing
54551,1742,2025-02-24,37.37,Paid
54552,1251,2025-02-13,97.86,Paid
54553,1515,2025-01-27,264.92,Paid
54554,1333,2025-03-21,114.55,Paid
54555,1013,2025-03-24,296.79,Paid
54556,1085,2025-01-18,82.76,Paid
54557,1534,2025-02-09,494.22,Paid
54558,1587,2025-01-06,55.26,Refunded
54559,1115,2025-02-17,25.85,Paid
54560,1255,2025-03-27,328.86,Paid
54561,1091,2025-01-07,229.27,Paid
54562,1522,2025-02-10,59.59,Paid
54563,1105,2025-03-25,647.39,Paid
54564,1333,2025-02-04,124.66,Paid
54565,1348,2025-02-18,472.59,Paid
54566,1486,2025-03-21,125.49,Paid
54567,1042,2025-03-05,115.76,Paid
54568,1561,2025-01-11,109.44,Paid
54569,1536,2025-02-13,81.17,Paid
54570,1712,2025-03-06,134.44,Paid
54571,1352,2025-01-04,110.37,Paid
54572,1758,2025-01-22,25.62,Paid
54573,1689,2025-01-19,65.25,Paid
54574,1844,2025-01-21,55.95,Processing
54575,1499,2025-02-04,323.1,Paid
54576,1780,2025-02-19,157.02,Processing
54577,1143,2025-02-01,236.39,Paid
54578,1190,2025-03-23,491.38,Paid
54579,1133,2025-01-18,174.94,Paid
54580,1551,2025-03-17,627.78,Paid
54581,1584,2025-03-19,76.04,Paid
54582,1113,2025-03-25,50.92,Paid
54583,1297,2025-02-06,97.45,Refunded
54584,1485,2025-03-21,115.46,Paid
54585,1183,2025-01-03,358.59,Processing
54586,1696,2025-01-05,143.13,Paid
54587,1447,2025-01-08,71.84,Processing
54588,1784,2025-03-15,223.59,Paid
54589,1232,2025-03-18,125.73,Paid
54590,1093,2025-02-27,46.53,Paid
54591,1637,2025-01-05,148.99,Processing
54592,1848,2025-03-04,383.53,Paid
54593,1528,2025-01-01,297.37,Paid
54594,1132,2025-02-24,152.58,Paid
54595,1588,2025-01-01,91.0,Paid
54596,1552,2025-03-22,33.65,Paid
54597,1092,2025-02-25,115.13,Paid
54598,1026,2025-03-16,229.2,Paid
54599,1261,2025-02-17,87.01,Paid
54600,1155,2025-02-07,60.27,Paid
54601,1335,2025-03-10,421.88,Paid
54602,1109,2025-03-20,278.52,Processing
54603,1562,2025-03-09,172.53,Paid
54604,1524,2025-02-17,42.06,Paid
54605,1207,2025-01-09,43.48,Paid
54606,1294,2025-01-24,36.34,Processing
54607,1649,2025-03-11,163.68,Paid
54608,1841,2025-01-14,38.42,Paid
54609,1190,2025-02-10,297.37,Processing
54610,1217,2025-01-24,763.53,Paid
54611,1019,2025-03-27,88.44,Paid
54612,1789,2025-03-11,110.68,Paid
54613,1663,2025-02-06,206.55,Paid
54614,1556,2025-03-16,435.06,Paid
54615,1345,2025-01-27,356.78,Paid
54616,1015,2025-03-24,28.9,Paid
54617,1631,2025-01-24,47.78,Paid
54618,1498,2025-03-06,230.73,Processing
54619,1464,2025-01-17,195.14,Paid
54620,1344,2025-03-02,41.45,Paid
54621,1586,2025-02-10,124.59,Paid
54622,1702,2025-03-16,247.68,Paid
54623,1404,2025-03-16,57.03,Paid
54624,1038,2025-02-27,327.53,Paid
54625,1378,2025-02-23,28.16,Processing
54626,1377,2025-01-21,248.62,Paid
54627,1321,2025-03-19,163.5,Paid
54628,1193,2025-02-24,76.79,Paid
54629,1040,2025-01-26,211.45,Paid
54630,1331,2025-03-16,248.74,Paid
54631,1270,2025-02-18,427.49,Paid
54632,1500,2025-03-24,88.78,Paid
54633,1001,2025-01-06,193.76,Paid
54634,1434,2025-03-22,158.43,Paid
54635,1668,2025-03-11,131.73,Paid
54636,1060,2025-03-08,351.66,Paid
54637,1173,2025-01-20,20.48,Paid
54638,1530,2025-01-15,69.72,Paid
54639,1415,2025-01-14,135.92,Paid
54640,1565,2025-01-17,49.46,Paid
54641,1111,2025-02-20,377.68,Refunded
54642,1845,2025-02-02,176.45,Paid
